메뉴 이름,방법 분류,국가 분류,테마 분류,난이도 분류,칼로리,조회수,분량,주재료 이름,부재료 이름,양념,레시피,조리시간
쌈장오므라이스,"['밥', '죽', '스프']",퓨전,메인요리,어려움,630,24129,2,"['계란 2개반', '찬밥 2공기']","['청피망 1/2개', '양파 1/4개', '오이 1/3개', '당근 1/3개', '전분가루 약간', '홍피망 1/2개']","['쌈장 3큰술', '소금 약간', '후추 약간', '다시마(육수용) 10cm', '멸치(육수용) 한줌', '물 3컵']","['1. 청피망, 홍피망, 양파, 오이, 당근은 잘게 다져 준비한다.', '2. 팬에 버터를 두르고 당근, 양파를 볶다 양파가 투명해지면 나머지 채소 재료를 넣고 볶는다.', '3. 찬밥을 넣어 채소와 잘 섞어준 후 소금, 후추로 간을 약하게 맞춘다.', '4. 계란을 멍울없이 풀어 소금, 후추로 간해 약불에 계란을 앞뒤로 노릇하게 부친다.', '5. 볶음밥을 볼에 담아 모양을 잡은 뒤 프라이팬에 놓인 계란의 중앙에 밥을 붓고 오므라이스 모양을 만든다.', '6. 다시마와 멸치로 다시국물을 만들어 체에 거른 후 프라이팬에 육수 2컵을 넣고 끓인다.', '7. 체에 쌈장 3큰술을 넣고 육수에 쌈장의 불순물이 들어가지 않도록 잘 풀어준다.', '8. ⑦의 농도가 되직해지면 전분가루를 넣어 되직하게 만든 후 오믈렛위에 뿌려준다.']",64
연어초밥,"['밥', '죽', '스프']",퓨전,메인요리,보통,375,28140,2,"['밥 2공기', '훈제연어 1/2팩']","['새싹채소 약간', '양파 1/4개', '레몬 1/2개']","['발효초 3큰술', '식초 1큰술', '소금 1/2작은술', '설탕 1작은술', '마요네즈 1큰술', '케이퍼 약간', '홀스래디쉬 약간']","['1. 발효초를 비롯한 분량의 배합초를 끓여 준비한다.', '2. 고슬하게 지어낸 따뜻한 밥에 ①을 넣어 밥알이 뭉게지지 않게 섞어준 후 밥의 열기를 식혀준다.', '3. 훈제연어는 레몬즙을 뿌린 후 물기를 제거해 한 입 크기로 길이를 2~3등분해 준비한다.', '4. 밥을 한 입 크기로 떠 초밥 모양으로 만들어 연어를 올려낸다.', '5. 마요네즈, 레몬즙, 다진 케이퍼, 홀스래디쉬를 섞어 초밥 위에 소스로 올려낸 후 새싹채소를 장식으로 올린다.', '6. 양파를 얇게 채썰어 초밥 사이사이에 뿌려낸다.']",51
오곡밥에그,"['밥', '죽', '스프']",퓨전,메인요리,보통,284,10591,2,"['오곡밥 1공기', '계란 3개']","['밤(익은것) 2개', '호두 2개', '땅콩 6개']",['소금 약간'],"['1. 계란과 밤은 삶고 땅콩과 호두는 껍질을 벗겨 준비한다.', '2. 익은밤, 땅콩, 호두는 절구로 질게 찧어 놓는다.', '3. 준비한 오곡밥에 ②번을 넣고 고루 잘 섞어준다.', '4. 삶은 계란은 반으로 잘라 밥이 잘 들어갈 수 있도록 안쪽을 음푹하게 판다. (계란 밑둥을 약간 잘라서 잘 서게 만든다.)', '5. ④의 계란 안에 준비해둔 오곡밥을 먹음직스럽게 넣어준다.', '6. 계란 노른자는 체에 내려 ⑤ 위에 솔솔 뿌려준다.']",51
옥수수볶음밥,"['밥', '죽', '스프']",퓨전,메인요리,보통,375,44425,4,"['밥 3공기', '옥수수통조림 300g']","['피망 1/2개', '햄 50g', '양파 50g', '당근 50g']","['소금 약간', '후춧가루 약간']","['1. 피망, 햄, 양파는 모두 옥수수알 크기 정도로 깍둑썰기 하고 옥수수는 체에 밭쳐 물기를 뺀다.', '2. 기름을 두른 팬에 옥수수와 햄, 당근을 넣고 소금, 후춧가루로 간을 하면서 볶아낸다.', '3. 피망과 양파를 넣어 한번 더 볶아낸 후 밥을 넣어 살살 펴주면서 볶는다. 이 때 기름이 떨어지지 않도록 보충해 가며 볶아주는 것이 좋다.', '4. 소금, 후춧가루로 마무리 간을 한 후 접시에 담아 낸다.']",50
팔보라면,"['밥', '죽', '스프']",퓨전,메인요리,어려움,111,22754,1,"['해삼 1마리', '갑오징어 1/2마리', '라면 1개']","['새우 5마리', '배추 2잎', '돼지고기 100g', '표고버섯 3장', '물 1컵', '녹말 약간']","['마늘 1쪽', '생강 1쪽', '대파 1대', '간장 1/2큰술', '소금 약간', '후춧가루 약간', '참기름 약간']","['1. 불린해삼은 내장을 제거하고 깨끗이 씻은 후 한 입 크기로 썰고, 갑오징어는 얇은 막을 제거한 후 칼집을 낸다.', '2. 빨간 새우는 내장과 머리를 떼고, 모두 끓는 물에 차례대로 데쳐낸다. 모든 채소들도 한 입크기로 썰어 준비한다.', '3. 돼지고기는 얇게 썰고 마늘, 생강은 얇게 저민다. 배추, 표고버섯, 대파도 한 입 크기로 썰고 메추리알은 삶아서 껍질을 벗긴다.', '4.팬에 기름을 두르고 마늘, 생강을 볶다가 돼지고기와 표고를 넣고 간장으로 간을 한 후 해물과 채소를 함께 넣고 볶으면서 끓는 물을 넉넉하게 붓고 소금, 후춧가루로 간을 한다.', '5. 어느정도 끓여지면 부족한 간을 보충하고, 물녹말을 넣어 걸죽한 농도로 만든다.', '6. 라면사리를 넣고 재빨리 버무린 다음 참기름을 한 방울 둘러 완성한다.']",65
필라델피아롤,"['밥', '죽', '스프']",퓨전,메인요리,보통,380,21111,2,['아보카도 1/2개'],"['연어(횟감이나 훈제연어) 3장', '크림치즈 3큰술', '오이 1/4개', '날치알 적당량']","['[초밥초] 식초 3큰술', '설탕 1큰술', '맛술 1/2큰술', '소금 1작은술', '다시마 1장', '레몬즙 약간']","['1. 쌀은 요리하기 30분 전에 잘 씻어 놓았다가 쌀 양의 약 1.2배 정도의 물을 넣고 다시마 조각을 쌀 위에 올린 후 밥을 고슬고슬하게 짓는다.', '2. 식초, 소금, 설탕, 맛술을 냄비에 모두 넣고 설탕과 소금을 녹을 때까지 저으면서 데운 다음 다시마와 레몬즙을 넣고 초밥초를 만든다.', '3. 연어는 김밥용 속 재료처럼 긴 직사각 기둥처럼 말아두고, 아보카도와 오이도 채썰어 준비한다.', '4. 랩으로 싼 김발위에 김을 올리고 밥을 한 주먹 정도 떠 내어 김 위에 고르게 깔아준다.', '5. 날치알을 적당히 뿌려준 후 뒤집어 김 위에 연어와 크림치즈, 아보카도, 오이를 올려놓는다.', '6. 잘 말아 싼 다음 각을 잡아주고 8조각으로 썰어 낸다.', '7. 데리야끼소스와 마요네즈소스를 곁들인다.', '* 데리야끼소스 - 간장, 청주, 맛술을 동량으로 넣고 생강, 파를 조금 넣어 분량의 1/3로 줄어 들때까지 졸인다.', '* 마요네즈소스 - 마요네즈 3큰술, 와사비 2작은술, 식초 1/2작은술, 레몬즙 1/2작은술, 맛술 1작은술, 청주 1작은술을 섞어 만든다.']",55
Rock’N Roll,"['밥', '죽', '스프']",퓨전,메인요리,어려움,580,17824,2,['아보카도 1/2개'],"['오이 1/4토막', '게맛살 1줄', '날치알 1큰술', '삶은 새우 5마리', '쌀 2인분', '다시마 1장']","['마요네즈 2큰술', '[초밥초] 식초 3큰술', '설탕 1큰술', '맛술 1/2큰술', '소금 1작은술', '다시마 1장', '레몬즙 약간']","['1. 쌀은 요리하기 30분전에 잘 씻어 놓았다가 쌀 양의 1.2배 정도의 물을 넣고 다시마 조각을 쌀 위에 올린 후 밥을 고슬고슬하게 짓는다.', '2. 식초, 소금, 설탕, 맛술을 냄비에 모두 넣고 설탕과 소금이 녹을 때까지 저으면서 데운 다음 다시마와 레몬즙을 넣고 식초물을 만든다.', '3. 오이는 돌려깎기하여 가늘게 채 썰고, 맛살은 2cm 길이로 잘라 으깬 다음, 날치알 1큰술과 마요네즈를 넣고 섞는다.', '4. 아보카도는 반으로 쪼개어 씨를 칼 아랫부분으로 찍어 빼고, 껍질을 벗겨 가늘게 채 썰어둔다. (너무 익었을 경우에는 나이프로 퍼가며 썬다.)', '5. 랩으로 싼 김발 위에 김을 올리고 밥을 한 주먹 정도 떠 내어 김 위에 고르게 깔아준다.', '6. ⑤를 뒤집은 다음 오이, 게맛살 무친 것, 아보카도를 놓고 각을 잡아 돌려 싼 다음, 새우와 아보카도를 번갈아 가면서 놓고, 모양을 잡은 후 8조각으로 썰어낸다.', '7. 데리야끼소스와 마요네즈소스를 곁들인다.', '* 데리야끼소스 - 간장, 청주, 맛술을 동량으로 넣고 생강, 파를 조금 넣어 분량의 1/3로 줄어 들때까지 졸인다.', '* 마요네즈소스- 마요네즈 3큰술, 와사비 2작은술, 식초 1/2작은술, 레몬즙 1/2작은술, 맛술 1작은술, 청주 1작은술을 섞어 만든다.']",61
닭안심채소말이,['조림'],퓨전,메인요리,보통,220,25903,2,['닭고기(안심) 3쪽'],"['피망 1개', '양파 1/2개', '당근 1/2개', '팽이버섯 30g']","['소금 약간', '후춧가루 약간', '청주 1큰술', '굴소스 3큰술', '설탕 1작은술', '다진마늘 1큰술', '물엿 2작은술', '물 1컵']","['1. 닭안심은 두께가 일정하도록 칼로 손질한 후 칼등으로 눌러 소금, 후춧가루, 청주로 밑간을 해준다.', '2. 채소 재료는 길이대로 채썰어 준비한다.', '3. 닭안심 위에 손질한 채소 재료를 올려 말아준 후 이쑤시개로 고정시킨다.', '4. 냄비에 분량의 굴소스, 설탕, 다진 마늘, 물, 물엿을 넣고 끓여 소스를 만든다.', '5. 소스가 끓으면 불을 줄이고 준비해 놓은 닭안심을 넣고 조려준다.', '6. 닭에 소스가 배고 윤기가 나면 불에서 내린다.']",49
베이컨마늘조림,['조림'],퓨전,메인요리,보통,250,105690,4,"['베이컨 12장', '마늘 36톨']","['참기름 약간', '꼬치 12개']","['간장 3큰술', '물엿 2큰술', '참기름 약간', '청주 2큰술', '후춧가루 약간', '물 1/3컵']","['1. 통마늘에 3등분 한 베이컨을 감아 꼬치에 끼운다.', '2. 냄비에 분량의 양념 재료를 섞어 만든 양념장을 넣고 ①의 꼬치를 넣어 마늘이 익을 때까지 조린다.', '3. 양념장이 자작하게 다 조려지면 참기름을 넣고 고루 뒤섞는다.']",42
갈치카레구이,['구이'],퓨전,메인요리,보통,120,28808,4,['갈치 1마리'],"['밀가루 1과1/2큰술', '카레가루 1과1/2큰술', '식용유 약간']","['소금 1과1/2큰술', '흰후춧가루 1과1/2큰술']","['1. 갈치는 은백색의 비늘과 지느러미를 제거하고 깨끗이 씻은 다음 4~5㎝ 길이로 토막낸다.', '2. 손질한 갈치에 소금을 뿌려 간이 배면 키친타올로 물기를 닦아내고 흰후춧가루를 뿌린다.', '3. 분량의 밀가루와 카레가루를 고루 섞어 체에 내려놓는다.', '4. 갈치에 ③의 카레밀가루를 앞뒤로 고루 묻혀 촉촉해지도록 잠시 둔다.', '5. 프라이팬을 달구어 기름을 넉넉히 두르고 ④의 갈치를 놓아 노릇하게 지져낸다.']",44
닭봉오븐구이,['구이'],퓨전,메인요리,보통,280,37369,4,['닭봉 12개'],"['파슬리가루 약간', '양파 1개', '감자 1개', '고구마 1개']","['물엿 5큰술', '다진마늘 1큰술', '월계수잎 3장', '청주 2큰술', '올리브오일 1큰술', '후춧가루 약간', '간장 5큰술']","['1. 닭봉에 양념이 잘 배이도록 칼집을 넣어 간장으로 만든 소스에 최소한 30분 이상 절여둔다.', '2. 양파, 감자, 고구마 등의 채소는 굵직하게 썰어 준비한다.', '3. 오븐팬에 호일을 깔고 감자, 고구마, 양파, 마늘을 깔아놓는다.', '4. 그 위에 분량의 재료로 만든 소스에 절여진 닭봉을 올려 놓고 200℃로 예열된 오븐에서 20~30분 색깔을 봐가며 구워 준다.']",45
떡치즈구이,['구이'],퓨전,메인요리,보통,350,30482,2,['가래떡 1개'],"['베이컨 2장', '옥수수(통조림) 4큰술', '피망 1/2개', '모짜렐라치즈(피자용) 50g']",,"['1. 가래떡은 0.5cm 두께로 어슷썰고 베이컨은 볶아서 다진다.', '2. 옥수수는 물기를 빼고 피망은 다진다.', '3. 오븐 팬에 가래떡을 4~5개 씩 나란히 놓고 베이컨과 ②를 얹는다.', '4. 피자치즈를 얹어 예열된 220℃의 오븐에 넣어 15분 정도 굽는다.']",45
롤치킨,['구이'],퓨전,메인요리,보통,350,21733,4,['닭가슴살 250g'],"['김 1장', '당근 30g', '양파 30g', '피망 30g']","['소금 1/2작은술', '고춧가루 1/2작은술', '다진파(다진것) 1큰술', '다진마늘(다진것) 1작은술', '후춧가루 약간']","['1. 닭가슴살은 기름기를 없애고 곱게 다진다.', '2. 당근, 양파, 피망은 채썰어 각각 끓는 물에 살짝 데쳐서 물기를 뺀다.', '3. ①에 분량의 양념을 넣고 고루 버무린다.', '4. 김에 ③을 깔고 ②의 채소를 넣어 만다.', '5. 예열된 230℃의 오븐에서 25분간 익힌다.']",47
베이컨꼬치구이,['구이'],퓨전,메인요리,보통,350,65710,3,['베이컨 15장'],"['샐러리 20g', '프랑크소시지 4~5개', '게맛살 2개', '팽이버섯 적당량', '피망 적당량', '흰떡 5개']","['마요네즈 2큰술', '머스터드 1큰술', '간장 1작은술', '레몬즙 1큰술']","['1. 베이컨은 렌지에 10초간 돌려 살짝 익혀 기름기를 빼놓는다.', '2. 피망은 얇게 채썰어 5cm로 잘라놓고, 흰떡, 샐러리와 맛살도 5cm 정도로 잘라 놓는다.', '3. 베이컨에 준비한 재료를 놓고 돌돌 말아낸다.', '4. 팽이버섯과 채썬 피망은 함께 베이컨에 말아낸다.', '5. 꼬치에 종류별로 끼운 후 그릴에 노릇하게 구워낸다.', '6. 머스터드, 마요네즈, 간장, 레몬즙을 섞어 소스를 만든후 곁들여 낸다.']",55
삼겹살치즈구이,['구이'],퓨전,메인요리,보통,450,41103,2,"['돼지고기(삼겹살) 200g', '모짜렐라치즈 50g']","['양파 1/2개', '표고버섯 2장', '피망 1/2개', '올리브오일 1큰술', '마늘 5톨']","['소금 1/4작은술', '후춧가루 약간', '토마토케첩 1큰술', '맛술 1작은술', '고추장 1작은술']","['1. 삼겹살은 5㎝ 길이로 자른 뒤 소금, 후춧가루로 밑간을 한다.', '2. 치즈는 다지고 표고버섯, 양파, 피망은 채썰고 마늘은 편썬다.', '3. 프라이팬에 올리브유를 두르고 마늘을 볶아 향을 낸 뒤 삼겹살을 넣어 노릇하게 구워낸다.', '4. ③에 표고버섯, 양파, 피망을 얹고 위에 구운 마늘과 치즈를 뿌린다.', '5. ④를 200℃의 오븐에 넣어 10분간 노릇하게 구워낸다.', '6. 접시에 ⑤를 담고 분량의 양념 재료를 섞은 소스를 얹어 낸다.']",57
패주베이컨말이구이,['구이'],퓨전,메인요리,보통,178,25138,2,"['베이컨 8개', '패주 8개']","['파인애플 2쪽', '꼬치 4개']","['머스터드 2작은술', '마요네즈 1/2컵', '설탕 1큰술']","['1. 패주는 깨끗이 손질하여 슴슴한 소금물에 흔들어 5개는 얇게 썰어 소금, 후춧가루로 밑간을 해 잠시 둔다.', '2. 파인애플 슬라이스는 6등분으로 썬다.', '3. 베이컨을 펴서 패주를 올리고 돌돌 감는다.', '4. 꼬치에 ③을 꼽고 파인애플을 끼운 후 오븐에 굽는다.', '5. 접시에 꼬치를 담고 머스터드 2작은술, 마요네즈 1/2컵, 설탕 1큰술로 만든 소스를 곁들여 낸다.']",46
해물떡꼬치,['구이'],퓨전,간식,보통,168,25097,4,"['오징어 1마리', '새우 50g', '가래떡 50g']",['피망 1개'],"['고추장 2큰술', '설탕 1큰술', '식초 1큰술', '케첩 2큰술', '간장 약간', '고춧가루 약간', '다진마늘 적당량', '다진파 적당량', '핫소스 약간', '참기름 약간', '후춧가루 약간']","['1. 오징어는 껍질을 벗겨 잘 씻은 후 끓는 물에 살짝 데쳐 사방 3cm 정도 크기의 정사각형으로 썬다.', '2. 새우도 상온에서 해동해 물에 잘 흔들어 씻은 후 끓는물에 살짝 데친다.', '3. 가래떡은 동그란 단면을 살려 1.5cm 두께로 썰어 놓는다.', '4. 피망도 오징어와 비슷한 크기로 썰어 놓는다.', '5. 꼬치에 오징어, 새우, 가래떡, 피망을 끼워 넣고 양념장을 발라가며 그릴에 굽는다.']",48
건포도완자탕수,"['튀김', '커틀릿']",퓨전,반찬,어려움,245,8593,2,"['다진건포도 2큰술', '다진쇠고기 140g', '다진돼지고기 140g', '다진양파 2큰술', '다진샐러리 2큰술', '간장 2작은술', '굴소스/설탕 1작은술씩', '다진파/다진마늘 2작은술씩', '계란물 약간']","['청/홍고추 1개씩', '파인애플 2조각', '청/홍파프리카 1/2개씩']","['다진파/다진마늘 약간씩', '간장 3큰술', '식초 2큰술', '물 1/3컵', '굴소스 1큰술', '설탕 3큰술', '건포도 30g', '물녹말 약간씩']","['1. 건포도 완자는 분량의 재료들을 잘 치대며 섞어 둥글게 완자를 빚어 놓는다.', '2.고추는 송송 썰고 파인애플, 파프리카는 먹기 좋은 크기로 알맞게 잘라 놓는다.', '3.달군 팬에 기름을 두르고, 파와 마늘을 넣고 향을 내 준 뒤 완자를 살살 굴려가며 익힌다.', '4. 어느정도 완자가 익으면 파인애플과 파프리카, 고추를 넣어 볶는다.', '5.분량대로 섞어 놓은 탕수 소스를 넣고 끓이다가 물녹말로 농도를 맞추고 마지막에 건포도 완자에 끼얹어 완성한다.', '[출처]캘리포니아 건포도 운영위원회 요리교실, 라퀴진 이지현강사']",86
